packet_number,source_mac,ssid,has_vendor_specific,is_drone_id
3043,24:95:04:db:3c:4c,SFR_3C48,true,false
3044,24:95:04:db:3c:4c,SFR_3C48,true,false
3045,24:95:04:db:3c:4c,SFR_3C48,true,false
3046,24:95:04:db:3c:4c,SFR_3C48,true,false
3047,24:95:04:db:3c:4c,SFR_3C48,true,false
3048,24:95:04:db:3c:4c,SFR_3C48,true,false
3049,24:95:04:db:3c:4c,SFR_3C48,true,false
3050,24:95:04:db:3c:4c,SFR_3C48,true,false
3051,24:95:04:db:3c:4c,SFR_3C48,true,false
3052,24:95:04:db:3c:4c,SFR_3C48,true,false
3053,24:95:04:db:3c:4c,SFR_3C48,true,false
3054,24:95:04:db:3c:4c,SFR_3C48,true,false
3055,24:95:04:db:3c:4c,SFR_3C48,true,false
3056,24:95:04:db:3c:4c,SFR_3C48,true,false
3057,24:95:04:db:3c:4c,SFR_3C48,true,false
3058,24:95:04:db:3c:4c,SFR_3C48,true,false
3059,24:95:04:db:3c:4c,SFR_3C48,true,false
3060,24:95:04:db:3c:4c,SFR_3C48,true,false
3061,24:95:04:db:3c:4c,SFR_3C48,true,false
3062,24:95:04:db:3c:4c,SFR_3C48,true,false
3063,24:95:04:db:3c:4c,SFR_3C48,true,false
3064,24:95:04:db:3c:4c,SFR_3C48,true,false
3065,24:95:04:db:3c:4c,SFR_3C48,true,false
3066,24:95:04:db:3c:4c,SFR_3C48,true,false
3067,24:95:04:db:3c:4c,SFR_3C48,true,false
3068,24:95:04:db:3c:4c,SFR_3C48,true,false
3069,24:95:04:db:3c:4c,SFR_3C48,true,false
3070,24:95:04:db:3c:4c,SFR_3C48,true,false
3071,24:95:04:db:3c:4c,SFR_3C48,true,false
3072,24:95:04:db:3c:4c,SFR_3C48,true,false
3073,24:95:04:db:3c:4c,SFR_3C48,true,false
3074,24:95:04:db:3c:4c,SFR_3C48,true,false
3075,24:95:04:db:3c:4c,SFR_3C48,true,false
3076,24:95:04:db:3c:4c,SFR_3C48,true,false
3077,24:95:04:db:3c:4c,SFR_3C48,true,false
3078,24:95:04:db:3c:4c,SFR_3C48,true,false
3079,24:95:04:db:3c:4c,SFR_3C48,true,false
3080,24:95:04:db:3c:4c,SFR_3C48,true,false
3081,24:95:04:db:3c:4c,SFR_3C48,true,false
3082,24:95:04:db:3c:4c,SFR_3C48,true,false
3083,24:95:04:db:3c:4c,SFR_3C48,true,false
3084,24:95:04:db:3c:4c,SFR_3C48,true,false
3085,24:95:04:db:3c:4c,SFR_3C48,true,false
3086,24:95:04:db:3c:4c,SFR_3C48,true,false
3087,24:95:04:db:3c:4c,SFR_3C48,true,false
3088,24:95:04:db:3c:4c,SFR_3C48,true,false
3089,24:95:04:db:3c:4c,SFR_3C48,true,false
3090,24:95:04:db:3c:4c,SFR_3C48,true,false
3091,24:95:04:db:3c:4c,SFR_3C48,true,false
3092,24:95:04:db:3c:4c,SFR_3C48,true,false
3093,24:95:04:db:3c:4c,SFR_3C48,true,false
3094,24:95:04:db:3c:4c,SFR_3C48,true,false
3095,24:95:04:db:3c:4c,SFR_3C48,true,false
3096,24:95:04:db:3c:4c,SFR_3C48,true,false
3097,24:95:04:db:3c:4c,SFR_3C48,true,false
3098,24:95:04:db:3c:4c,SFR_3C48,true,false
3099,24:95:04:db:3c:4c,SFR_3C48,true,false
3100,24:95:04:db:3c:4c,SFR_3C48,true,false
3101,24:95:04:db:3c:4c,SFR_3C48,true,false
3102,24:95:04:db:3c:4c,SFR_3C48,true,false
3103,24:95:04:db:3c:4c,SFR_3C48,true,false
3104,24:95:04:db:3c:4c,SFR_3C48,true,false
3105,24:95:04:db:3c:4c,SFR_3C48,true,false
3106,24:95:04:db:3c:4c,SFR_3C48,true,false
3107,24:95:04:db:3c:4c,SFR_3C48,true,false
3108,24:95:04:db:3c:4c,SFR_3C48,true,false
3109,24:95:04:db:3c:4c,SFR_3C48,true,false
3110,24:95:04:db:3c:4c,SFR_3C48,true,false
3111,24:95:04:db:3c:4c,SFR_3C48,true,false
3112,24:95:04:db:3c:4c,SFR_3C48,true,false
3113,24:95:04:db:3c:4c,SFR_3C48,true,false
3114,24:95:04:db:3c:4c,SFR_3C48,true,false
3115,24:95:04:db:3c:4c,SFR_3C48,true,false
3116,24:95:04:db:3c:4c,SFR_3C48,true,false
3117,24:95:04:db:3c:4c,SFR_3C48,true,false
3118,24:95:04:db:3c:4c,SFR_3C48,true,false
3119,24:95:04:db:3c:4c,SFR_3C48,true,false
3120,24:95:04:db:3c:4c,SFR_3C48,true,false
3121,24:95:04:db:3c:4c,SFR_3C48,true,false
3122,24:95:04:db:3c:4c,SFR_3C48,true,false
3123,24:95:04:db:3c:4c,SFR_3C48,true,false
3124,24:95:04:db:3c:4c,SFR_3C48,true,false
3125,24:95:04:db:3c:4c,SFR_3C48,true,false
3126,24:95:04:db:3c:4c,SFR_3C48,true,false
3127,24:95:04:db:3c:4c,SFR_3C48,true,false
3128,24:95:04:db:3c:4c,SFR_3C48,true,false
3129,24:95:04:db:3c:4c,SFR_3C48,true,false
3130,24:95:04:db:3c:4c,SFR_3C48,true,false
3131,24:95:04:db:3c:4c,SFR_3C48,true,false
3132,24:95:04:db:3c:4c,SFR_3C48,true,false
3133,24:95:04:db:3c:4c,SFR_3C48,true,false
3134,24:95:04:db:3c:4c,SFR_3C48,true,false
3135,24:95:04:db:3c:4c,SFR_3C48,true,false
3136,24:95:04:db:3c:4c,SFR_3C48,true,false
3137,24:95:04:db:3c:4c,SFR_3C48,true,false
3138,24:95:04:db:3c:4c,SFR_3C48,true,false
3139,24:95:04:db:3c:4c,SFR_3C48,true,false
3140,24:95:04:db:3c:4c,SFR_3C48,true,false
3141,24:95:04:db:3c:4c,SFR_3C48,true,false
3142,24:95:04:db:3c:4c,SFR_3C48,true,false
3143,24:95:04:db:3c:4c,SFR_3C48,true,false
3144,24:95:04:db:3c:4c,SFR_3C48,true,false
3147,24:95:04:db:3c:4c,SFR_3C48,true,false
3149,24:95:04:db:3c:4c,SFR_3C48,true,false
3150,24:95:04:db:3c:4c,SFR_3C48,true,false
3151,24:95:04:db:3c:4c,SFR_3C48,true,false
3152,24:95:04:db:3c:4c,SFR_3C48,true,false
3153,24:95:04:db:3c:4c,SFR_3C48,true,false
3154,24:95:04:db:3c:4c,SFR_3C48,true,false
3155,24:95:04:db:3c:4c,SFR_3C48,true,false
3156,24:95:04:db:3c:4c,SFR_3C48,true,false
3157,24:95:04:db:3c:4c,SFR_3C48,true,false
3158,24:95:04:db:3c:4c,SFR_3C48,true,false
3159,24:95:04:db:3c:4c,SFR_3C48,true,false
3160,24:95:04:db:3c:4c,SFR_3C48,true,false
3161,24:95:04:db:3c:4c,SFR_3C48,true,false
3162,24:95:04:db:3c:4c,SFR_3C48,true,false
3163,24:95:04:db:3c:4c,SFR_3C48,true,false
3164,24:95:04:db:3c:4c,SFR_3C48,true,false
3165,24:95:04:db:3c:4c,SFR_3C48,true,false
3166,24:95:04:db:3c:4c,SFR_3C48,true,false
3167,24:95:04:db:3c:4c,SFR_3C48,true,false
3168,24:95:04:db:3c:4c,SFR_3C48,true,false
3169,24:95:04:db:3c:4c,SFR_3C48,true,false
3170,24:95:04:db:3c:4c,SFR_3C48,true,false
3171,24:95:04:db:3c:4c,SFR_3C48,true,false
3172,24:95:04:db:3c:4c,SFR_3C48,true,false
3173,24:95:04:db:3c:4c,SFR_3C48,true,false
3174,24:95:04:db:3c:4c,SFR_3C48,true,false
3175,24:95:04:db:3c:4c,SFR_3C48,true,false
3176,24:95:04:db:3c:4c,SFR_3C48,true,false
3177,24:95:04:db:3c:4c,SFR_3C48,true,false
3178,24:95:04:db:3c:4c,SFR_3C48,true,false
3179,24:95:04:db:3c:4c,SFR_3C48,true,false
3180,24:95:04:db:3c:4c,SFR_3C48,true,false
3181,24:95:04:db:3c:4c,SFR_3C48,true,false
3182,24:95:04:db:3c:4c,SFR_3C48,true,false
3183,24:95:04:db:3c:4c,SFR_3C48,true,false
3184,24:95:04:db:3c:4c,SFR_3C48,true,false
3185,24:95:04:db:3c:4c,SFR_3C48,true,false
3186,24:95:04:db:3c:4c,SFR_3C48,true,false
3187,24:95:04:db:3c:4c,SFR_3C48,true,false
3188,24:95:04:db:3c:4c,SFR_3C48,true,false
3189,24:95:04:db:3c:4c,SFR_3C48,true,false
3190,24:95:04:db:3c:4c,SFR_3C48,true,false
3191,24:95:04:db:3c:4c,SFR_3C48,true,false
3192,24:95:04:db:3c:4c,SFR_3C48,true,false
3193,24:95:04:db:3c:4c,SFR_3C48,true,false
3194,24:95:04:db:3c:4c,SFR_3C48,true,false
3195,24:95:04:db:3c:4c,SFR_3C48,true,false
3196,24:95:04:db:3c:4c,SFR_3C48,true,false
3197,24:95:04:db:3c:4c,SFR_3C48,true,false
3198,24:95:04:db:3c:4c,SFR_3C48,true,false
3199,24:95:04:db:3c:4c,SFR_3C48,true,false
3200,24:95:04:db:3c:4c,SFR_3C48,true,false
3201,24:95:04:db:3c:4c,SFR_3C48,true,false
3202,24:95:04:db:3c:4c,SFR_3C48,true,false
3203,24:95:04:db:3c:4c,SFR_3C48,true,false
3204,24:95:04:db:3c:4c,SFR_3C48,true,false
3205,24:95:04:db:3c:4c,SFR_3C48,true,false
3206,24:95:04:db:3c:4c,SFR_3C48,true,false
3207,24:95:04:db:3c:4c,SFR_3C48,true,false
3208,24:95:04:db:3c:4c,SFR_3C48,true,false
3209,24:95:04:db:3c:4c,SFR_3C48,true,false
3210,24:95:04:db:3c:4c,SFR_3C48,true,false
3211,24:95:04:db:3c:4c,SFR_3C48,true,false
3212,24:95:04:db:3c:4c,SFR_3C48,true,false
3213,24:95:04:db:3c:4c,SFR_3C48,true,false
3214,24:95:04:db:3c:4c,SFR_3C48,true,false
3215,24:95:04:db:3c:4c,SFR_3C48,true,false
3216,24:95:04:db:3c:4c,SFR_3C48,true,false
3217,24:95:04:db:3c:4c,SFR_3C48,true,false
3218,24:95:04:db:3c:4c,SFR_3C48,true,false
3219,24:95:04:db:3c:4c,SFR_3C48,true,false
3220,24:95:04:db:3c:4c,SFR_3C48,true,false
3221,24:95:04:db:3c:4c,SFR_3C48,true,false
3222,24:95:04:db:3c:4c,SFR_3C48,true,false
3223,24:95:04:db:3c:4c,SFR_3C48,true,false
3224,24:95:04:db:3c:4c,SFR_3C48,true,false
3225,24:95:04:db:3c:4c,SFR_3C48,true,false
3226,24:95:04:db:3c:4c,SFR_3C48,true,false
3227,24:95:04:db:3c:4c,SFR_3C48,true,false
3228,24:95:04:db:3c:4c,SFR_3C48,true,false
3229,24:95:04:db:3c:4c,SFR_3C48,true,false
3230,24:95:04:db:3c:4c,SFR_3C48,true,false
3231,24:95:04:db:3c:4c,SFR_3C48,true,false
3232,24:95:04:db:3c:4c,SFR_3C48,true,false
3233,24:95:04:db:3c:4c,SFR_3C48,true,false
3234,24:95:04:db:3c:4c,SFR_3C48,true,false
3235,24:95:04:db:3c:4c,SFR_3C48,true,false
3236,24:95:04:db:3c:4c,SFR_3C48,true,false
3237,24:95:04:db:3c:4c,SFR_3C48,true,false
3238,24:95:04:db:3c:4c,SFR_3C48,true,false
3239,24:95:04:db:3c:4c,SFR_3C48,true,false
3240,24:95:04:db:3c:4c,SFR_3C48,true,false
3241,24:95:04:db:3c:4c,SFR_3C48,true,false
3242,24:95:04:db:3c:4c,SFR_3C48,true,false
3243,24:95:04:db:3c:4c,SFR_3C48,true,false
3252,24:95:04:db:3c:4c,SFR_3C48,true,false
3253,24:95:04:db:3c:4c,SFR_3C48,true,false
3254,24:95:04:db:3c:4c,SFR_3C48,true,false
3255,24:95:04:db:3c:4c,SFR_3C48,true,false
3256,24:95:04:db:3c:4c,SFR_3C48,true,false
3257,24:95:04:db:3c:4c,SFR_3C48,true,false
3258,24:95:04:db:3c:4c,SFR_3C48,true,false
3259,24:95:04:db:3c:4c,SFR_3C48,true,false
3260,24:95:04:db:3c:4c,SFR_3C48,true,false
3261,24:95:04:db:3c:4c,SFR_3C48,true,false
3262,24:95:04:db:3c:4c,SFR_3C48,true,false
3263,24:95:04:db:3c:4c,SFR_3C48,true,false
3268,24:95:04:db:3c:4c,SFR_3C48,true,false
3269,24:95:04:db:3c:4c,SFR_3C48,true,false
3270,24:95:04:db:3c:4c,SFR_3C48,true,false
3271,24:95:04:db:3c:4c,SFR_3C48,true,false
3272,24:95:04:db:3c:4c,SFR_3C48,true,false
3273,24:95:04:db:3c:4c,SFR_3C48,true,false
3274,24:95:04:db:3c:4c,SFR_3C48,true,false
3275,24:95:04:db:3c:4c,SFR_3C48,true,false
3276,24:95:04:db:3c:4c,SFR_3C48,true,false
3277,24:95:04:db:3c:4c,SFR_3C48,true,false
3278,24:95:04:db:3c:4c,SFR_3C48,true,false
3279,24:95:04:db:3c:4c,SFR_3C48,true,false
3280,24:95:04:db:3c:4c,SFR_3C48,true,false
3281,24:95:04:db:3c:4c,SFR_3C48,true,false
3282,24:95:04:db:3c:4c,SFR_3C48,true,false
3283,24:95:04:db:3c:4c,SFR_3C48,true,false
3284,24:95:04:db:3c:4c,SFR_3C48,true,false
3285,24:95:04:db:3c:4c,SFR_3C48,true,false
3286,24:95:04:db:3c:4c,SFR_3C48,true,false
3287,24:95:04:db:3c:4c,SFR_3C48,true,false
3288,24:95:04:db:3c:4c,SFR_3C48,true,false
3289,24:95:04:db:3c:4c,SFR_3C48,true,false
3290,24:95:04:db:3c:4c,SFR_3C48,true,false
3291,24:95:04:db:3c:4c,SFR_3C48,true,false
3292,24:95:04:db:3c:4c,SFR_3C48,true,false
3293,24:95:04:db:3c:4c,SFR_3C48,true,false
3294,24:95:04:db:3c:4c,SFR_3C48,true,false
3295,24:95:04:db:3c:4c,SFR_3C48,true,false
3296,24:95:04:db:3c:4c,SFR_3C48,true,false
3297,24:95:04:db:3c:4c,SFR_3C48,true,false
3298,24:95:04:db:3c:4c,SFR_3C48,true,false
3299,24:95:04:db:3c:4c,SFR_3C48,true,false
3300,24:95:04:db:3c:4c,SFR_3C48,true,false
3301,24:95:04:db:3c:4c,SFR_3C48,true,false
3302,24:95:04:db:3c:4c,SFR_3C48,true,false
3303,24:95:04:db:3c:4c,SFR_3C48,true,false
3304,24:95:04:db:3c:4c,SFR_3C48,true,false
3305,24:95:04:db:3c:4c,SFR_3C48,true,false
3306,24:95:04:db:3c:4c,SFR_3C48,true,false
3307,24:95:04:db:3c:4c,SFR_3C48,true,false
3308,24:95:04:db:3c:4c,SFR_3C48,true,false
3309,24:95:04:db:3c:4c,SFR_3C48,true,false
3310,24:95:04:db:3c:4c,SFR_3C48,true,false
3311,24:95:04:db:3c:4c,SFR_3C48,true,false
3312,24:95:04:db:3c:4c,SFR_3C48,true,false
3313,24:95:04:db:3c:4c,SFR_3C48,true,false
3314,24:95:04:db:3c:4c,SFR_3C48,true,false
3315,24:95:04:db:3c:4c,SFR_3C48,true,false
3316,24:95:04:db:3c:4c,SFR_3C48,true,false
3317,24:95:04:db:3c:4c,SFR_3C48,true,false
3318,24:95:04:db:3c:4c,SFR_3C48,true,false
3319,24:95:04:db:3c:4c,SFR_3C48,true,false
3320,24:95:04:db:3c:4c,SFR_3C48,true,false
3321,24:95:04:db:3c:4c,SFR_3C48,true,false
3324,24:95:04:db:3c:4c,SFR_3C48,true,false
3327,24:95:04:db:3c:4c,SFR_3C48,true,false
3328,24:95:04:db:3c:4c,SFR_3C48,true,false
3329,24:95:04:db:3c:4c,SFR_3C48,true,false
3330,24:95:04:db:3c:4c,SFR_3C48,true,false
3331,24:95:04:db:3c:4c,SFR_3C48,true,false
3332,24:95:04:db:3c:4c,SFR_3C48,true,false
3333,24:95:04:db:3c:4c,SFR_3C48,true,false
3334,24:95:04:db:3c:4c,SFR_3C48,true,false
3335,24:95:04:db:3c:4c,SFR_3C48,true,false
3336,24:95:04:db:3c:4c,SFR_3C48,true,false
3337,24:95:04:db:3c:4c,SFR_3C48,true,false
3338,24:95:04:db:3c:4c,SFR_3C48,true,false
3339,24:95:04:db:3c:4c,SFR_3C48,true,false
3340,24:95:04:db:3c:4c,SFR_3C48,true,false
3341,24:95:04:db:3c:4c,SFR_3C48,true,false
3342,24:95:04:db:3c:4c,SFR_3C48,true,false
3343,24:95:04:db:3c:4c,SFR_3C48,true,false
3344,24:95:04:db:3c:4c,SFR_3C48,true,false
3345,24:95:04:db:3c:4c,SFR_3C48,true,false
3346,24:95:04:db:3c:4c,SFR_3C48,true,false
3347,24:95:04:db:3c:4c,SFR_3C48,true,false
3348,24:95:04:db:3c:4c,SFR_3C48,true,false
3349,24:95:04:db:3c:4c,SFR_3C48,true,false
3350,24:95:04:db:3c:4c,SFR_3C48,true,false
3351,24:95:04:db:3c:4c,SFR_3C48,true,false
3352,24:95:04:db:3c:4c,SFR_3C48,true,false
3353,24:95:04:db:3c:4c,SFR_3C48,true,false
3354,24:95:04:db:3c:4c,SFR_3C48,true,false
3355,24:95:04:db:3c:4c,SFR_3C48,true,false
3356,24:95:04:db:3c:4c,SFR_3C48,true,false
3357,24:95:04:db:3c:4c,SFR_3C48,true,false
3358,24:95:04:db:3c:4c,SFR_3C48,true,false
3359,24:95:04:db:3c:4c,SFR_3C48,true,false
3360,24:95:04:db:3c:4c,SFR_3C48,true,false
3361,24:95:04:db:3c:4c,SFR_3C48,true,false
3362,24:95:04:db:3c:4c,SFR_3C48,true,false
3363,24:95:04:db:3c:4c,SFR_3C48,true,false
3364,24:95:04:db:3c:4c,SFR_3C48,true,false
3365,24:95:04:db:3c:4c,SFR_3C48,true,false
3366,24:95:04:db:3c:4c,SFR_3C48,true,false
3367,24:95:04:db:3c:4c,SFR_3C48,true,false
3368,24:95:04:db:3c:4c,SFR_3C48,true,false
3369,24:95:04:db:3c:4c,SFR_3C48,true,false
3370,24:95:04:db:3c:4c,SFR_3C48,true,false
3371,24:95:04:db:3c:4c,SFR_3C48,true,false
3372,24:95:04:db:3c:4c,SFR_3C48,true,false
3373,24:95:04:db:3c:4c,SFR_3C48,true,false
3374,24:95:04:db:3c:4c,SFR_3C48,true,false
3375,24:95:04:db:3c:4c,SFR_3C48,true,false
3376,24:95:04:db:3c:4c,SFR_3C48,true,false
3377,24:95:04:db:3c:4c,SFR_3C48,true,false
3378,24:95:04:db:3c:4c,SFR_3C48,true,false
3379,24:95:04:db:3c:4c,SFR_3C48,true,false
3380,24:95:04:db:3c:4c,SFR_3C48,true,false
3381,24:95:04:db:3c:4c,SFR_3C48,true,false
3382,24:95:04:db:3c:4c,SFR_3C48,true,false
3383,24:95:04:db:3c:4c,SFR_3C48,true,false
3384,24:95:04:db:3c:4c,SFR_3C48,true,false
3385,24:95:04:db:3c:4c,SFR_3C48,true,false
3386,24:95:04:db:3c:4c,SFR_3C48,true,false
3387,24:95:04:db:3c:4c,SFR_3C48,true,false
3388,24:95:04:db:3c:4c,SFR_3C48,true,false
3389,24:95:04:db:3c:4c,SFR_3C48,true,false
3390,24:95:04:db:3c:4c,SFR_3C48,true,false
3391,24:95:04:db:3c:4c,SFR_3C48,true,false
3392,24:95:04:db:3c:4c,SFR_3C48,true,false
3393,24:95:04:db:3c:4c,SFR_3C48,true,false
3394,24:95:04:db:3c:4c,SFR_3C48,true,false
3395,24:95:04:db:3c:4c,SFR_3C48,true,false
3396,24:95:04:db:3c:4c,SFR_3C48,true,false
3397,24:95:04:db:3c:4c,SFR_3C48,true,false
3398,24:95:04:db:3c:4c,SFR_3C48,true,false
3399,24:95:04:db:3c:4c,SFR_3C48,true,false
3400,24:95:04:db:3c:4c,SFR_3C48,true,false
3401,24:95:04:db:3c:4c,SFR_3C48,true,false
3402,24:95:04:db:3c:4c,SFR_3C48,true,false
3403,24:95:04:db:3c:4c,SFR_3C48,true,false
3404,24:95:04:db:3c:4c,SFR_3C48,true,false
3405,24:95:04:db:3c:4c,SFR_3C48,true,false
3406,24:95:04:db:3c:4c,SFR_3C48,true,false
3407,24:95:04:db:3c:4c,SFR_3C48,true,false
3408,24:95:04:db:3c:4c,SFR_3C48,true,false
3409,24:95:04:db:3c:4c,SFR_3C48,true,false
3410,24:95:04:db:3c:4c,SFR_3C48,true,false
3411,24:95:04:db:3c:4c,SFR_3C48,true,false
3412,24:95:04:db:3c:4c,SFR_3C48,true,false
3413,24:95:04:db:3c:4c,SFR_3C48,true,false
3414,24:95:04:db:3c:4c,SFR_3C48,true,false
3415,24:95:04:db:3c:4c,SFR_3C48,true,false
3416,24:95:04:db:3c:4c,SFR_3C48,true,false
3417,24:95:04:db:3c:4c,SFR_3C48,true,false
3418,24:95:04:db:3c:4c,SFR_3C48,true,false
3419,24:95:04:db:3c:4c,SFR_3C48,true,false
3420,24:95:04:db:3c:4c,SFR_3C48,true,false
3421,24:95:04:db:3c:4c,SFR_3C48,true,false
3422,24:95:04:db:3c:4c,SFR_3C48,true,false
3423,24:95:04:db:3c:4c,SFR_3C48,true,false
3424,24:95:04:db:3c:4c,SFR_3C48,true,false
3425,24:95:04:db:3c:4c,SFR_3C48,true,false
3426,24:95:04:db:3c:4c,SFR_3C48,true,false
3427,24:95:04:db:3c:4c,SFR_3C48,true,false
3428,24:95:04:db:3c:4c,SFR_3C48,true,false
3429,24:95:04:db:3c:4c,SFR_3C48,true,false
3430,24:95:04:db:3c:4c,SFR_3C48,true,false
3431,24:95:04:db:3c:4c,SFR_3C48,true,false
3432,24:95:04:db:3c:4c,SFR_3C48,true,false
3433,24:95:04:db:3c:4c,SFR_3C48,true,false
3434,24:95:04:db:3c:4c,SFR_3C48,true,false
3435,24:95:04:db:3c:4c,SFR_3C48,true,false
3436,24:95:04:db:3c:4c,SFR_3C48,true,false
3437,24:95:04:db:3c:4c,SFR_3C48,true,false
3438,24:95:04:db:3c:4c,SFR_3C48,true,false
3439,24:95:04:db:3c:4c,SFR_3C48,true,false
3440,24:95:04:db:3c:4c,SFR_3C48,true,false
3441,24:95:04:db:3c:4c,SFR_3C48,true,false
3442,24:95:04:db:3c:4c,SFR_3C48,true,false
3443,24:95:04:db:3c:4c,SFR_3C48,true,false
3444,24:95:04:db:3c:4c,SFR_3C48,true,false
3445,24:95:04:db:3c:4c,SFR_3C48,true,false
3446,24:95:04:db:3c:4c,SFR_3C48,true,false
3447,24:95:04:db:3c:4c,SFR_3C48,true,false
3448,24:95:04:db:3c:4c,SFR_3C48,true,false
3451,24:95:04:db:3c:4c,SFR_3C48,true,false
3453,24:95:04:db:3c:4c,SFR_3C48,true,false
3454,24:95:04:db:3c:4c,SFR_3C48,true,false
3455,24:95:04:db:3c:4c,SFR_3C48,true,false
3456,24:95:04:db:3c:4c,SFR_3C48,true,false
3457,24:95:04:db:3c:4c,SFR_3C48,true,false
3458,24:95:04:db:3c:4c,SFR_3C48,true,false
3459,24:95:04:db:3c:4c,SFR_3C48,true,false
3460,24:95:04:db:3c:4c,SFR_3C48,true,false
3461,24:95:04:db:3c:4c,SFR_3C48,true,false
3462,24:95:04:db:3c:4c,SFR_3C48,true,false
3463,24:95:04:db:3c:4c,SFR_3C48,true,false
3464,24:95:04:db:3c:4c,SFR_3C48,true,false
3465,24:95:04:db:3c:4c,SFR_3C48,true,false
3466,24:95:04:db:3c:4c,SFR_3C48,true,false
3467,24:95:04:db:3c:4c,SFR_3C48,true,false
3468,24:95:04:db:3c:4c,SFR_3C48,true,false
3469,24:95:04:db:3c:4c,SFR_3C48,true,false
3470,24:95:04:db:3c:4c,SFR_3C48,true,false
3471,24:95:04:db:3c:4c,SFR_3C48,true,false
3472,24:95:04:db:3c:4c,SFR_3C48,true,false
3473,24:95:04:db:3c:4c,SFR_3C48,true,false
3474,24:95:04:db:3c:4c,SFR_3C48,true,false
3475,24:95:04:db:3c:4c,SFR_3C48,true,false
3476,24:95:04:db:3c:4c,SFR_3C48,true,false
3477,24:95:04:db:3c:4c,SFR_3C48,true,false
3478,24:95:04:db:3c:4c,SFR_3C48,true,false
3479,24:95:04:db:3c:4c,SFR_3C48,true,false
3480,24:95:04:db:3c:4c,SFR_3C48,true,false
3481,24:95:04:db:3c:4c,SFR_3C48,true,false
3482,24:95:04:db:3c:4c,SFR_3C48,true,false
3483,24:95:04:db:3c:4c,SFR_3C48,true,false
3484,24:95:04:db:3c:4c,SFR_3C48,true,false
3485,24:95:04:db:3c:4c,SFR_3C48,true,false
3486,24:95:04:db:3c:4c,SFR_3C48,true,false
3487,24:95:04:db:3c:4c,SFR_3C48,true,false
3488,24:95:04:db:3c:4c,SFR_3C48,true,false
3489,24:95:04:db:3c:4c,SFR_3C48,true,false
3490,24:95:04:db:3c:4c,SFR_3C48,true,false
3491,24:95:04:db:3c:4c,SFR_3C48,true,false
3492,24:95:04:db:3c:4c,SFR_3C48,true,false
3493,24:95:04:db:3c:4c,SFR_3C48,true,false
3494,24:95:04:db:3c:4c,SFR_3C48,true,false
3495,24:95:04:db:3c:4c,SFR_3C48,true,false
3496,24:95:04:db:3c:4c,SFR_3C48,true,false
3497,24:95:04:db:3c:4c,SFR_3C48,true,false
3498,24:95:04:db:3c:4c,SFR_3C48,true,false
3499,24:95:04:db:3c:4c,SFR_3C48,true,false
3500,24:95:04:db:3c:4c,SFR_3C48,true,false
3501,24:95:04:db:3c:4c,SFR_3C48,true,false
3502,24:95:04:db:3c:4c,SFR_3C48,true,false
3503,24:95:04:db:3c:4c,SFR_3C48,true,false
3504,24:95:04:db:3c:4c,SFR_3C48,true,false
3505,24:95:04:db:3c:4c,SFR_3C48,true,false
3506,24:95:04:db:3c:4c,SFR_3C48,true,false
3507,24:95:04:db:3c:4c,SFR_3C48,true,false
3508,24:95:04:db:3c:4c,SFR_3C48,true,false
3509,24:95:04:db:3c:4c,SFR_3C48,true,false
3510,24:95:04:db:3c:4c,SFR_3C48,true,false
3511,24:95:04:db:3c:4c,SFR_3C48,true,false
3512,24:95:04:db:3c:4c,SFR_3C48,true,false
3513,24:95:04:db:3c:4c,SFR_3C48,true,false
3514,24:95:04:db:3c:4c,SFR_3C48,true,false
3515,24:95:04:db:3c:4c,SFR_3C48,true,false
3516,24:95:04:db:3c:4c,SFR_3C48,true,false
3517,24:95:04:db:3c:4c,SFR_3C48,true,false
3518,24:95:04:db:3c:4c,SFR_3C48,true,false
3519,24:95:04:db:3c:4c,SFR_3C48,true,false
3520,24:95:04:db:3c:4c,SFR_3C48,true,false
3521,24:95:04:db:3c:4c,SFR_3C48,true,false
3522,24:95:04:db:3c:4c,SFR_3C48,true,false
3523,24:95:04:db:3c:4c,SFR_3C48,true,false
3524,24:95:04:db:3c:4c,SFR_3C48,true,false
3525,24:95:04:db:3c:4c,SFR_3C48,true,false
3526,24:95:04:db:3c:4c,SFR_3C48,true,false
3527,24:95:04:db:3c:4c,SFR_3C48,true,false
3528,24:95:04:db:3c:4c,SFR_3C48,true,false
3529,24:95:04:db:3c:4c,SFR_3C48,true,false
3530,24:95:04:db:3c:4c,SFR_3C48,true,false
3531,24:95:04:db:3c:4c,SFR_3C48,true,false
3532,24:95:04:db:3c:4c,SFR_3C48,true,false
3533,24:95:04:db:3c:4c,SFR_3C48,true,false
3534,24:95:04:db:3c:4c,SFR_3C48,true,false
3535,24:95:04:db:3c:4c,SFR_3C48,true,false
3536,24:95:04:db:3c:4c,SFR_3C48,true,false
3537,24:95:04:db:3c:4c,SFR_3C48,true,false
3538,24:95:04:db:3c:4c,SFR_3C48,true,false
3539,24:95:04:db:3c:4c,SFR_3C48,true,false
3540,24:95:04:db:3c:4c,SFR_3C48,true,false
3541,24:95:04:db:3c:4c,SFR_3C48,true,false
3542,24:95:04:db:3c:4c,SFR_3C48,true,false
3543,24:95:04:db:3c:4c,SFR_3C48,true,false
3544,24:95:04:db:3c:4c,SFR_3C48,true,false
3545,24:95:04:db:3c:4c,SFR_3C48,true,false
